event_id,payment_id,event_type,event_time,received_time,sequence_number,duplicate_flag,out_of_order_flag,source
EV000086102,P0000861,payment.captured,2026-01-01T01:55:34.907358,2026-01-01T01:55:37.011454,2,False,False,SYNTHETIC
EV000086200,P0000862,payment.attempted,2026-01-01T20:16:14.249438,2026-01-01T20:16:15.113076,0,False,False,SYNTHETIC
EV000086201,P0000862,payment.authorized,2026-01-01T20:16:16.812475,2026-01-01T20:16:17.873282,1,False,False,SYNTHETIC
EV000086202,P0000862,payment.captured,2026-01-01T20:16:18.893984,2026-01-01T20:16:20.286800,2,False,False,SYNTHETIC
EV000086300,P0000863,payment.attempted,2026-01-01T19:50:50.155401,2026-01-01T19:50:50.725219,0,False,False,SYNTHETIC
EV000086301,P0000863,payment.authorized,2026-01-01T19:50:52.568745,2026-01-01T19:50:53.761869,1,False,False,SYNTHETIC
EV000086302,P0000863,payment.captured,2026-01-01T19:50:56.613399,2026-01-01T19:50:57.652692,2,False,False,SYNTHETIC
EV000086400,P0000864,payment.attempted,2026-01-01T04:59:27.676349,2026-01-01T04:59:29.342884,0,False,False,SYNTHETIC
EV000086401,P0000864,payment.failed,2026-01-01T04:59:31.405371,2026-01-01T04:59:32.307872,1,False,False,SYNTHETIC
EV000086500,P0000865,payment.attempted,2026-01-01T01:50:40.844038,2026-01-01T01:50:42.959180,0,False,False,SYNTHETIC
EV000086501,P0000865,payment.authorized,2026-01-01T01:50:44.901350,2026-01-01T01:50:45.630941,1,False,False,SYNTHETIC
EV000086502,P0000865,payment.captured,2026-01-01T01:50:48.062849,2026-01-01T01:50:48.411554,2,False,False,SYNTHETIC
EV000086600,P0000866,payment.attempted,2026-01-01T06:43:46.390938,2026-01-01T06:43:46.921401,0,False,False,SYNTHETIC
EV000086601,P0000866,payment.authorized,2026-01-01T06:43:49.942108,2026-01-01T06:43:50.777568,1,False,False,SYNTHETIC
EV000086602,P0000866,payment.captured,2026-01-01T06:43:52.925720,2026-01-01T06:43:53.936065,2,False,False,SYNTHETIC
EV000086700,P0000867,payment.attempted,2026-01-01T22:17:02.970549,2026-01-01T22:17:03.672700,0,False,False,SYNTHETIC
EV000086701,P0000867,payment.authorized,2026-01-01T22:17:05.946463,2026-01-01T22:17:06.757122,1,False,False,SYNTHETIC
EV000086702,P0000867,payment.captured,2026-01-01T22:17:09.843491,2026-01-01T22:17:11.416156,2,False,False,SYNTHETIC
EV000086800,P0000868,payment.attempted,2026-01-01T01:33:39.358098,2026-01-01T01:33:40.783809,0,False,False,SYNTHETIC
EV000086801,P0000868,payment.authorized,2026-01-01T01:33:44.762887,2026-01-01T01:33:45.671796,1,False,False,SYNTHETIC
EV000086802,P0000868,payment.captured,2026-01-01T01:33:46.806300,2026-01-01T01:33:47.708421,2,False,False,SYNTHETIC
EV000086900,P0000869,payment.attempted,2026-01-01T13:04:17.836193,2026-01-01T13:04:18.998939,0,False,False,SYNTHETIC
EV000086901,P0000869,payment.failed,2026-01-01T13:04:22.815318,2026-01-01T13:04:23.360205,1,False,False,SYNTHETIC
EV000087000,P0000870,payment.attempted,2026-01-01T05:32:42.800126,2026-01-01T05:32:43.275109,0,False,False,SYNTHETIC
EV000087001,P0000870,payment.authorized,2026-01-01T05:32:46.578989,2026-01-01T05:32:47.091579,1,False,False,SYNTHETIC
EV000087002,P0000870,payment.captured,2026-01-01T05:32:50.281049,2026-01-01T05:32:50.969137,2,False,False,SYNTHETIC
EV000087100,P0000871,payment.attempted,2026-01-01T14:37:36.577751,2026-01-01T14:37:37.534400,0,False,False,SYNTHETIC
EV000087101,P0000871,payment.authorized,2026-01-01T14:37:41.337434,2026-01-01T14:37:42.618046,1,False,False,SYNTHETIC
EV000087102,P0000871,payment.captured,2026-01-01T14:37:43.929591,2026-01-01T14:37:46.740006,2,False,False,SYNTHETIC
EV000087200,P0000872,payment.attempted,2026-01-01T09:35:22.934233,2026-01-01T09:35:23.801281,0,False,False,SYNTHETIC
EV000087201,P0000872,payment.failed,2026-01-01T09:35:27.076093,2026-01-01T09:35:28.288339,1,False,False,SYNTHETIC
EV000087201D,P0000872,payment.failed,2026-01-01T09:35:27.076093,2026-01-01T09:35:29.032457,1,True,False,SYNTHETIC
EV000087300,P0000873,payment.attempted,2026-01-01T23:49:56.212098,2026-01-01T23:49:56.818084,0,False,False,SYNTHETIC
EV000087301,P0000873,payment.authorized,2026-01-01T23:49:59.542626,2026-01-01T23:50:00.719543,1,False,False,SYNTHETIC
EV000087302,P0000873,payment.captured,2026-01-01T23:50:03.986447,2026-01-01T23:50:04.407901,2,False,False,SYNTHETIC
EV000087302D,P0000873,payment.captured,2026-01-01T23:50:03.986447,2026-01-01T23:50:04.813952,2,True,False,SYNTHETIC
EV000087400,P0000874,payment.attempted,2026-01-01T03:07:04.124374,2026-01-01T03:07:04.675088,0,False,False,SYNTHETIC
EV000087401,P0000874,payment.authorized,2026-01-01T03:07:06.868228,2026-01-01T03:07:07.612436,1,False,False,SYNTHETIC
EV000087402,P0000874,payment.captured,2026-01-01T03:07:11.127040,2026-01-01T03:07:12.046995,2,False,False,SYNTHETIC
EV000087500,P0000875,payment.attempted,2026-01-01T09:25:43.961842,2026-01-01T09:25:44.559260,0,False,False,SYNTHETIC
EV000087501,P0000875,payment.authorized,2026-01-01T09:25:49.052030,2026-01-01T09:25:51.443911,1,False,False,SYNTHETIC
EV000087502,P0000875,payment.captured,2026-01-01T09:25:54.032353,2026-01-01T09:25:56.712429,2,False,False,SYNTHETIC
EV000087502D,P0000875,payment.captured,2026-01-01T09:25:54.032353,2026-01-01T09:25:57.179241,2,True,False,SYNTHETIC
EV000087600,P0000876,payment.attempted,2026-01-01T05:27:51.883367,2026-01-01T05:27:53.997154,0,False,False,SYNTHETIC
EV000087601,P0000876,payment.authorized,2026-01-01T05:27:57.737236,2026-01-01T05:28:01.097125,1,False,False,SYNTHETIC
EV000087601D,P0000876,payment.authorized,2026-01-01T05:27:57.737236,2026-01-01T05:28:01.644543,1,True,False,SYNTHETIC
EV000087602,P0000876,payment.captured,2026-01-01T05:27:59.167416,2026-01-01T05:27:59.822504,2,False,False,SYNTHETIC
EV000087700,P0000877,payment.attempted,2026-01-01T20:33:50.653449,2026-01-01T20:33:51.031938,0,False,False,SYNTHETIC
EV000087701,P0000877,payment.authorized,2026-01-01T20:33:53.539833,2026-01-01T20:33:54.197924,1,False,False,SYNTHETIC
EV000087702,P0000877,payment.captured,2026-01-01T20:33:55.819130,2026-01-01T20:33:56.427598,2,False,False,SYNTHETIC
EV000087800,P0000878,payment.attempted,2026-01-01T06:21:58.673808,2026-01-01T06:21:59.617824,0,False,False,SYNTHETIC
EV000087801,P0000878,payment.authorized,2026-01-01T06:22:00.526855,2026-01-01T06:22:01.246012,1,False,False,SYNTHETIC
EV000087802,P0000878,payment.captured,2026-01-01T06:22:04.440309,2026-01-01T06:22:05.634988,2,False,False,SYNTHETIC
EV000087900,P0000879,payment.attempted,2026-01-01T14:32:56.537794,2026-01-01T14:32:56.809877,0,False,False,SYNTHETIC
EV000087901,P0000879,payment.authorized,2026-01-01T14:32:59.461038,2026-01-01T14:32:59.730023,1,False,False,SYNTHETIC
EV000087902,P0000879,payment.captured,2026-01-01T14:33:03.507232,2026-01-01T14:33:03.961839,2,False,False,SYNTHETIC
EV000088000,P0000880,payment.attempted,2026-01-01T00:58:45.356698,2026-01-01T00:58:45.905402,0,False,False,SYNTHETIC
EV000088001,P0000880,payment.authorized,2026-01-01T00:58:47.116848,2026-01-01T00:58:47.664733,1,False,False,SYNTHETIC
EV000088002,P0000880,payment.captured,2026-01-01T00:58:50.753687,2026-01-01T00:58:51.306452,2,False,False,SYNTHETIC
EV000088100,P0000881,payment.attempted,2026-01-01T18:09:52.851512,2026-01-01T18:09:53.346969,0,False,False,SYNTHETIC
EV000088101,P0000881,payment.failed,2026-01-01T18:09:57.847968,2026-01-01T18:09:58.885754,1,False,False,SYNTHETIC
EV000088200,P0000882,payment.attempted,2026-01-01T01:30:40.925979,2026-01-01T01:30:41.103628,0,False,False,SYNTHETIC
EV000088201,P0000882,payment.authorized,2026-01-01T01:30:45.804860,2026-01-01T01:30:47.079640,1,False,False,SYNTHETIC
EV000088202,P0000882,payment.captured,2026-01-01T01:30:48.414776,2026-01-01T01:30:49.403335,2,False,False,SYNTHETIC
EV000088300,P0000883,payment.attempted,2026-01-01T15:29:19.452961,2026-01-01T15:29:19.893149,0,False,False,SYNTHETIC
EV000088301,P0000883,payment.authorized,2026-01-01T15:29:22.898390,2026-01-01T15:29:23.694896,1,False,False,SYNTHETIC
EV000088302,P0000883,payment.captured,2026-01-01T15:29:24.761345,2026-01-01T15:29:25.251653,2,False,False,SYNTHETIC
EV000088400,P0000884,payment.attempted,2026-01-01T08:54:30.072244,2026-01-01T08:54:31.201088,0,False,False,SYNTHETIC
EV000088401,P0000884,payment.authorized,2026-01-01T08:54:35.567339,2026-01-01T08:54:36.562179,1,False,False,SYNTHETIC
EV000088402,P0000884,payment.captured,2026-01-01T08:54:39.990332,2026-01-01T08:54:44.175219,2,False,False,SYNTHETIC
EV000088500,P0000885,payment.attempted,2026-01-01T23:39:22.907310,2026-01-01T23:39:23.760266,0,False,False,SYNTHETIC
EV000088501,P0000885,payment.authorized,2026-01-01T23:39:24.522478,2026-01-01T23:39:25.422394,1,False,False,SYNTHETIC
EV000088501D,P0000885,payment.authorized,2026-01-01T23:39:24.522478,2026-01-01T23:39:25.727735,1,True,False,SYNTHETIC
EV000088502,P0000885,payment.captured,2026-01-01T23:39:26.594928,2026-01-01T23:39:26.905493,2,False,False,SYNTHETIC
EV000088600,P0000886,payment.attempted,2026-01-01T11:28:18.121470,2026-01-01T11:28:18.602154,0,False,False,SYNTHETIC
EV000088601,P0000886,payment.authorized,2026-01-01T11:28:22.942673,2026-01-01T11:29:09.028657,1,False,False,SYNTHETIC
EV000088602,P0000886,payment.captured,2026-01-01T11:28:24.664957,2026-01-01T11:28:25.509855,2,False,False,SYNTHETIC
EV000088700,P0000887,payment.attempted,2026-01-01T15:10:07.953499,2026-01-01T15:10:24.281807,0,False,True,SYNTHETIC
EV000088701,P0000887,payment.authorized,2026-01-01T15:10:13.429097,2026-01-01T15:10:14.281501,1,False,False,SYNTHETIC
EV000088702,P0000887,payment.failed,2026-01-01T15:10:23.275337,2026-01-01T15:10:09.104937,2,False,True,SYNTHETIC
EV000088703,P0000887,payment.captured,2026-01-01T15:14:24.149901,2026-01-01T15:14:25.689910,3,False,False,SYNTHETIC
EV000088800,P0000888,payment.attempted,2026-01-01T17:46:18.519560,2026-01-01T17:46:19.832920,0,False,False,SYNTHETIC
EV000088801,P0000888,payment.authorized,2026-01-01T17:46:19.702464,2026-01-01T17:46:21.899333,1,False,False,SYNTHETIC
EV000088802,P0000888,payment.captured,2026-01-01T17:46:20.834645,2026-01-01T17:46:22.416964,2,False,False,SYNTHETIC
EV000088900,P0000889,payment.attempted,2026-01-01T02:20:32.198758,2026-01-01T02:20:32.718039,0,False,False,SYNTHETIC
EV000088900D,P0000889,payment.attempted,2026-01-01T02:20:32.198758,2026-01-01T02:20:32.980750,0,True,False,SYNTHETIC
EV000088901,P0000889,payment.authorized,2026-01-01T02:20:34.257502,2026-01-01T02:20:35.210262,1,False,False,SYNTHETIC
EV000088902,P0000889,payment.captured,2026-01-01T02:20:36.066707,2026-01-01T02:20:36.473895,2,False,False,SYNTHETIC
EV000089000,P0000890,payment.attempted,2026-01-01T22:17:22.151751,2026-01-01T22:17:23.413108,0,False,False,SYNTHETIC
EV000089001,P0000890,payment.authorized,2026-01-01T22:17:23.258549,2026-01-01T22:17:23.959694,1,False,False,SYNTHETIC
EV000089002,P0000890,payment.captured,2026-01-01T22:17:28.178818,2026-01-01T22:17:29.230983,2,False,False,SYNTHETIC
EV000089100,P0000891,payment.attempted,2026-01-01T14:57:14.840267,2026-01-01T14:57:16.038110,0,False,False,SYNTHETIC
EV000089101,P0000891,payment.authorized,2026-01-01T14:57:18.858431,2026-01-01T14:57:19.455981,1,False,False,SYNTHETIC
EV000089102,P0000891,payment.captured,2026-01-01T14:57:23.622322,2026-01-01T14:57:25.352908,2,False,False,SYNTHETIC
EV000089200,P0000892,payment.attempted,2026-01-01T06:48:41.351819,2026-01-01T06:48:42.210455,0,False,False,SYNTHETIC
EV000089201,P0000892,payment.authorized,2026-01-01T06:48:46.514082,2026-01-01T06:48:48.081269,1,False,False,SYNTHETIC
EV000089202,P0000892,payment.captured,2026-01-01T06:48:50.181388,2026-01-01T06:48:51.685695,2,False,False,SYNTHETIC
EV000089202D,P0000892,payment.captured,2026-01-01T06:48:50.181388,2026-01-01T06:48:52.088924,2,True,False,SYNTHETIC
EV000089300,P0000893,payment.attempted,2026-01-01T04:09:48.285207,2026-01-01T04:09:54.549313,0,False,True,SYNTHETIC
EV000089301,P0000893,payment.authorized,2026-01-01T04:09:51.861371,2026-01-01T04:09:53.635489,1,False,False,SYNTHETIC
EV000089302,P0000893,payment.captured,2026-01-01T04:09:53.615891,2026-01-01T04:09:49.057189,2,False,True,SYNTHETIC
EV000089400,P0000894,payment.attempted,2026-01-01T02:03:29.436907,2026-01-01T02:03:29.526075,0,False,False,SYNTHETIC
EV000089401,P0000894,payment.authorized,2026-01-01T02:03:33.895674,2026-01-01T02:03:34.183864,1,False,False,SYNTHETIC
EV000089402,P0000894,payment.captured,2026-01-01T02:03:37.062856,2026-01-01T02:03:37.617494,2,False,False,SYNTHETIC
EV000089500,P0000895,payment.attempted,2026-01-01T00:42:27.058027,2026-01-01T00:42:37.233173,0,False,True,SYNTHETIC
EV000089501,P0000895,payment.authorized,2026-01-01T00:42:31.099362,2026-01-01T00:42:32.348962,1,False,False,SYNTHETIC
EV000089502,P0000895,payment.captured,2026-01-01T00:42:34.794665,2026-01-01T00:42:28.649699,2,False,True,SYNTHETIC
EV000089600,P0000896,payment.attempted,2026-01-01T04:43:29.798963,2026-01-01T04:43:31.116255,0,False,False,SYNTHETIC
EV000089601,P0000896,payment.authorized,2026-01-01T04:43:32.587080,2026-01-01T04:43:33.766907,1,False,False,SYNTHETIC
EV000089602,P0000896,payment.captured,2026-01-01T04:43:34.702828,2026-01-01T04:43:35.428727,2,False,False,SYNTHETIC
EV000089700,P0000897,payment.attempted,2026-01-01T06:12:05.128746,2026-01-01T06:12:06.557399,0,False,False,SYNTHETIC
EV000089701,P0000897,payment.authorized,2026-01-01T06:12:09.620055,2026-01-01T06:12:11.465052,1,False,False,SYNTHETIC
EV000089702,P0000897,payment.captured,2026-01-01T06:12:14.451032,2026-01-01T06:12:15.974959,2,False,False,SYNTHETIC
EV000089800,P0000898,payment.attempted,2026-01-01T01:10:14.761289,2026-01-01T01:10:15.424038,0,False,False,SYNTHETIC
EV000089801,P0000898,payment.authorized,2026-01-01T01:10:18.217292,2026-01-01T01:10:18.706728,1,False,False,SYNTHETIC
EV000089802,P0000898,payment.captured,2026-01-01T01:10:20.018875,2026-01-01T01:10:21.786874,2,False,False,SYNTHETIC
EV000089900,P0000899,payment.attempted,2026-01-01T12:57:00.840516,2026-01-01T12:57:01.944712,0,False,False,SYNTHETIC
EV000089901,P0000899,payment.authorized,2026-01-01T12:57:06.047987,2026-01-01T12:57:07.400437,1,False,False,SYNTHETIC
EV000089902,P0000899,payment.captured,2026-01-01T13:00:56.367914,2026-01-01T13:01:41.116132,2,False,False,SYNTHETIC
EV000090000,P0000900,payment.attempted,2026-01-01T06:47:08.420386,2026-01-01T06:47:09.245914,0,False,False,SYNTHETIC
EV000090001,P0000900,payment.authorized,2026-01-01T06:47:10.050892,2026-01-01T06:47:10.874798,1,False,False,SYNTHETIC
EV000090002,P0000900,payment.captured,2026-01-01T06:47:14.144019,2026-01-01T06:47:14.995739,2,False,False,SYNTHETIC
EV000090100,P0000901,payment.attempted,2026-01-01T21:24:28.432814,2026-01-01T21:24:29.646180,0,False,False,SYNTHETIC
EV000090101,P0000901,payment.authorized,2026-01-01T21:24:31.525292,2026-01-01T21:24:32.072264,1,False,False,SYNTHETIC
EV000090102,P0000901,payment.captured,2026-01-01T21:24:36.243309,2026-01-01T21:24:37.764001,2,False,False,SYNTHETIC
EV000090200,P0000902,payment.attempted,2026-01-01T13:26:14.432149,2026-01-01T13:26:14.906604,0,False,False,SYNTHETIC
EV000090201,P0000902,payment.authorized,2026-01-01T13:26:19.725750,2026-01-01T13:26:20.195985,1,False,False,SYNTHETIC
EV000090202,P0000902,payment.captured,2026-01-01T13:26:23.357152,2026-01-01T13:26:43.568122,2,False,False,SYNTHETIC
EV000090300,P0000903,payment.attempted,2026-01-01T01:04:36.783446,2026-01-01T01:04:38.000566,0,False,False,SYNTHETIC
EV000090301,P0000903,payment.authorized,2026-01-01T01:04:42.410779,2026-01-01T01:04:42.907149,1,False,False,SYNTHETIC
EV000090302,P0000903,payment.captured,2026-01-01T01:04:45.976534,2026-01-01T01:04:47.515956,2,False,False,SYNTHETIC
EV000090400,P0000904,payment.attempted,2026-01-01T23:28:56.069947,2026-01-01T23:28:56.394275,0,False,False,SYNTHETIC
EV000090401,P0000904,payment.failed,2026-01-01T23:29:00.523336,2026-01-01T23:29:01.155742,1,False,False,SYNTHETIC
EV000090500,P0000905,payment.attempted,2026-01-01T19:12:55.227313,2026-01-01T19:12:55.478954,0,False,False,SYNTHETIC
EV000090501,P0000905,payment.authorized,2026-01-01T19:12:59.571055,2026-01-01T19:13:01.662403,1,False,False,SYNTHETIC
EV000090502,P0000905,payment.captured,2026-01-01T19:13:02.145552,2026-01-01T19:13:02.656565,2,False,False,SYNTHETIC
EV000090600,P0000906,payment.attempted,2026-01-01T17:04:36.355774,2026-01-01T17:04:37.099034,0,False,False,SYNTHETIC
EV000090601,P0000906,payment.authorized,2026-01-01T17:04:42.122191,2026-01-01T17:04:43.274301,1,False,False,SYNTHETIC
EV000090602,P0000906,payment.captured,2026-01-01T17:04:46.914268,2026-01-01T17:04:49.215084,2,False,False,SYNTHETIC
EV000090700,P0000907,payment.attempted,2026-01-01T08:06:05.850416,2026-01-01T08:06:08.796225,0,False,False,SYNTHETIC
EV000090701,P0000907,payment.authorized,2026-01-01T08:06:09.355830,2026-01-01T08:06:10.470673,1,False,False,SYNTHETIC
EV000090702,P0000907,payment.captured,2026-01-01T08:06:14.124686,2026-01-01T08:06:15.225590,2,False,False,SYNTHETIC
EV000090800,P0000908,payment.attempted,2026-01-01T01:50:05.147391,2026-01-01T01:50:34.436765,0,False,False,SYNTHETIC
EV000090801,P0000908,payment.authorized,2026-01-01T01:50:07.129277,2026-01-01T01:50:07.491012,1,False,False,SYNTHETIC
EV000090802,P0000908,payment.captured,2026-01-01T01:50:10.388068,2026-01-01T01:50:10.830534,2,False,False,SYNTHETIC
EV000090900,P0000909,payment.attempted,2026-01-01T15:27:04.381163,2026-01-01T15:27:13.154696,0,False,True,SYNTHETIC
EV000090901,P0000909,payment.authorized,2026-01-01T15:27:08.538449,2026-01-01T15:27:09.204340,1,False,False,SYNTHETIC
EV000090902,P0000909,payment.captured,2026-01-01T15:27:10.612320,2026-01-01T15:27:04.732685,2,False,True,SYNTHETIC
EV000091000,P0000910,payment.attempted,2026-01-01T22:03:32.333475,2026-01-01T22:03:32.795644,0,False,False,SYNTHETIC
EV000091001,P0000910,payment.authorized,2026-01-01T22:03:35.584186,2026-01-01T22:03:35.903290,1,False,False,SYNTHETIC
EV000091002,P0000910,payment.captured,2026-01-01T22:03:40.012572,2026-01-01T22:03:40.432802,2,False,False,SYNTHETIC
EV000091100,P0000911,payment.attempted,2026-01-01T08:37:09.602587,2026-01-01T08:37:12.001708,0,False,False,SYNTHETIC
EV000091101,P0000911,payment.authorized,2026-01-01T08:37:10.945556,2026-01-01T08:37:17.541840,1,False,False,SYNTHETIC
EV000091102,P0000911,payment.captured,2026-01-01T08:37:13.520892,2026-01-01T08:37:14.170777,2,False,False,SYNTHETIC
EV000091200,P0000912,payment.attempted,2026-01-01T01:12:05.825226,2026-01-01T01:12:06.853903,0,False,False,SYNTHETIC
EV000091201,P0000912,payment.authorized,2026-01-01T01:12:11.200405,2026-01-01T01:12:11.586235,1,False,False,SYNTHETIC
EV000091202,P0000912,payment.captured,2026-01-01T01:12:12.570465,2026-01-01T01:12:13.951862,2,False,False,SYNTHETIC
EV000091300,P0000913,payment.attempted,2026-01-01T13:29:57.133666,2026-01-01T13:29:57.719322,0,False,False,SYNTHETIC
EV000091301,P0000913,payment.authorized,2026-01-01T13:30:02.414705,2026-01-01T13:30:03.365292,1,False,False,SYNTHETIC
EV000091302,P0000913,payment.captured,2026-01-01T13:30:07.171951,2026-01-01T13:30:07.632580,2,False,False,SYNTHETIC
EV000091400,P0000914,payment.attempted,2026-01-01T01:57:55.422504,2026-01-01T01:57:55.915338,0,False,False,SYNTHETIC
EV000091401,P0000914,payment.authorized,2026-01-01T01:57:57.261118,2026-01-01T01:57:58.025829,1,False,False,SYNTHETIC
EV000091402,P0000914,payment.captured,2026-01-01T01:57:59.980005,2026-01-01T01:58:01.589343,2,False,False,SYNTHETIC
EV000091500,P0000915,payment.attempted,2026-01-01T22:21:14.761244,2026-01-01T22:21:15.077127,0,False,False,SYNTHETIC
EV000091501,P0000915,payment.authorized,2026-01-01T22:21:19.003139,2026-01-01T22:21:19.077702,1,False,False,SYNTHETIC
EV000091502,P0000915,payment.captured,2026-01-01T22:21:21.065825,2026-01-01T22:21:21.376250,2,False,False,SYNTHETIC
EV000091600,P0000916,payment.attempted,2026-01-01T06:36:49.376611,2026-01-01T06:36:50.480319,0,False,False,SYNTHETIC
EV000091601,P0000916,payment.authorized,2026-01-01T06:36:51.821254,2026-01-01T06:36:52.637408,1,False,False,SYNTHETIC
EV000091602,P0000916,payment.captured,2026-01-01T06:36:56.165965,2026-01-01T06:36:56.722679,2,False,False,SYNTHETIC
EV000091700,P0000917,payment.attempted,2026-01-01T21:51:16.662820,2026-01-01T21:51:16.842667,0,False,False,SYNTHETIC
EV000091701,P0000917,payment.authorized,2026-01-01T21:51:22.249440,2026-01-01T21:51:22.688179,1,False,False,SYNTHETIC
